method,timestamp,unix_ts,parsed_artist,parsed_title,raw_title,raw_subtitle,url
title_split,2025-10-18T08:09:50.633Z,1760774990,Billie Eilish vs Sleep Token,When The Party's Over x When The Party's Over (Goobsie Mashup),Watched Billie Eilish vs Sleep Token - When The Party's Over x When The Party's Over (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=YEsHGWhI0y4
title_split,2025-10-18T08:00:28.246Z,1760774428,TNDNBTG x Euclid x Infinite Baths x Dark Signs x Look to Windward (Goobsie Mashup),INSTRUMENTAL,Watched TNDNBTG x Euclid x Infinite Baths x Dark Signs x Look to Windward (Goobsie Mashup) - INSTRUMENTAL,Goobsie,https://music.youtube.com/watch?v=Fc-gIs6MvOI
title_split,2025-10-18T07:56:12.304Z,1760774172,Sleep Token,Drag Me Under x Even In Arcadia (Goobsie Mashup),Watched Sleep Token - Drag Me Under x Even In Arcadia (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=d-wVu_GmOWI
title_split,2025-10-18T07:42:47.106Z,1760773367,Sleep Token vs The Midnight,Caramel x Shadowverse (Goobsie Mashup),Watched Sleep Token vs The Midnight - Caramel x Shadowverse (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=5JdBKTYpu5w
title_split,2025-10-18T07:38:32.928Z,1760773112,Sleep Token vs The Midnight,Blood Sport x Aerostar (Goobsie Mashup),Watched Sleep Token vs The Midnight - Blood Sport x Aerostar (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=LT5gTwOLgaM
title_split,2025-10-18T07:33:49.982Z,1760772829,Sleep Token vs The Midnight,Calcutta x Loved By You (Goobsie Mashup),Watched Sleep Token vs The Midnight - Calcutta x Loved By You (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=UjOB5rZqK80
title_split,2025-10-18T07:30:18.031Z,1760772618,Sleep Token,Thread The Needle x Thread The Needle (Piano) [Goobsie Edit],Watched Sleep Token - Thread The Needle x Thread The Needle (Piano) [Goobsie Edit],Goobsie,https://music.youtube.com/watch?v=wsyKzen5RLQ
title_split,2025-10-18T07:25:47.118Z,1760772347,Sleep Token,Provider x Euclid x Mine (Goobsie Mashup),Watched Sleep Token - Provider x Euclid x Mine (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=z6nM6LwBLT8
title_split,2025-10-18T07:22:10.198Z,1760772130,Sleep Token vs Aqua,Past Self x Barbie Girl (Goobsie Mashup),Watched Sleep Token vs Aqua - Past Self x Barbie Girl (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=QdeW3hZBfn0
title_split,2025-10-18T07:17:49.593Z,1760771869,Sleep Token vs Saja Boys,Caramel x Your Idol (Goobsie Flipped Mashup),Watched Sleep Token vs Saja Boys - Caramel x Your Idol (Goobsie Flipped Mashup),Goobsie,https://music.youtube.com/watch?v=U2y2k9u0LdE
title_split,2025-10-18T07:14:10.890Z,1760771650,Sleep Token vs Spice Girls,Provider x Wannabe (Goobsie Mashup),Watched Sleep Token vs Spice Girls - Provider x Wannabe (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=NNyaOud6Xg0
title_split,2025-10-18T07:05:49.870Z,1760771149,Sleep Token,Infinite Baths x The Love You Want (Goobsie Mashup),Watched Sleep Token - Infinite Baths x The Love You Want (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=-czoql1eWLQ
title_split,2025-10-18T06:59:31.504Z,1760770771,Sleep Token vs GUNSHIP,Euclid x Tech Noir 2 (Goobsie Mashup),Watched Sleep Token vs GUNSHIP - Euclid x Tech Noir 2 (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=aFsStCI9F_Y
title_split,2025-10-18T06:54:46.796Z,1760770486,Sleep Token vs The Midnight,Even In Arcadia x Arcade Dreams (Goobsie Mashup),Watched Sleep Token vs The Midnight - Even In Arcadia x Arcade Dreams (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=MD9wVrX3nqE
title_split,2025-10-18T06:51:45.596Z,1760770305,Sleep Token vs Alice Deejay,Damocles x Better Off Alone (Goobsie Mashup),Watched Sleep Token vs Alice Deejay - Damocles x Better Off Alone (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=0h2JcyGNhXs
title_split,2025-10-18T06:44:09.272Z,1760769849,Sleep Token,Provider x Gethsemane (Goobsie Mashup),Watched Sleep Token - Provider x Gethsemane (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=tzWy7ivmwkg
title_split,2025-10-18T06:40:01.622Z,1760769601,Sleep Token vs Peter Gabriel,Infinite Baths x The Book of Love (Goobsie Mashup),Watched Sleep Token vs Peter Gabriel - Infinite Baths x The Book of Love (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=6lg51vuJ2MU
title_split,2025-10-18T06:35:03.019Z,1760769303,Sleep Token vs The Weeknd,Ascensionism x The Hills (Goobsie Mashup),Watched Sleep Token vs The Weeknd - Ascensionism x The Hills (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=4lUDwTOa3Wc
title_split,2025-10-18T06:28:41.006Z,1760768921,Sleep Token,The Night Does Not Belong To God x Euclid (Goobsie Mashup),Watched Sleep Token - The Night Does Not Belong To God x Euclid (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=kLw3d5z0PVA
subtitle_fallback,2025-10-15T10:47:43.843Z,1760525263,Yellow Brick Cinema - Relaxing Music,"8 Hours Music for Sleeping, Soothing Music, Stress Relief, Go to Sleep, Background Music, ✿3281C","Watched 8 Hours Music for Sleeping, Soothing Music, Stress Relief, Go to Sleep, Background Music, ✿3281C",Yellow Brick Cinema - Relaxing Music,https://music.youtube.com/watch?v=838Wn6bxMRs
subtitle_fallback,2025-10-15T03:39:42.264Z,1760499582,Yellow Brick Cinema - Relaxing Music,"8 Hours Music for Sleeping, Soothing Music, Stress Relief, Go to Sleep, Background Music, ✿3281C","Watched 8 Hours Music for Sleeping, Soothing Music, Stress Relief, Go to Sleep, Background Music, ✿3281C",Yellow Brick Cinema - Relaxing Music,https://music.youtube.com/watch?v=838Wn6bxMRs
title_split,2025-09-10T02:48:58.869Z,1757472538,NOVELISTS,All For Nothing (Official Music Video),Watched NOVELISTS - All For Nothing (Official Music Video),Novelists,https://music.youtube.com/watch?v=qF24UojtJPc
subtitle_fallback,2025-09-10T02:19:28.034Z,1757470768,Music Library Uploads,A New Day,Watched A New Day,Music Library Uploads,https://music.youtube.com/watch?v=yq7GZBY2n9s
subtitle_fallback,2025-09-10T02:16:47.580Z,1757470607,Music Library Uploads,Higher Now,Watched Higher Now,Music Library Uploads,https://music.youtube.com/watch?v=iHcVaJWhjOE
subtitle_fallback,2025-09-09T22:28:25.808Z,1757456905,Music Library Uploads,Stuck Here Waiting,Watched Stuck Here Waiting,Music Library Uploads,https://music.youtube.com/watch?v=5yUjhVa4nZ0
subtitle_fallback,2025-09-09T22:25:38.087Z,1757456738,Music Library Uploads,Broadway Girl,Watched Broadway Girl,Music Library Uploads,https://music.youtube.com/watch?v=L54gVSTaPAU
subtitle_fallback,2025-09-09T22:21:49.436Z,1757456509,Music Library Uploads,Can't Shake This Feeling,Watched Can't Shake This Feeling,Music Library Uploads,https://music.youtube.com/watch?v=w58FZ0iTFsw
subtitle_fallback,2025-09-09T22:17:43.064Z,1757456263,Music Library Uploads,Mid July,Watched Mid July,Music Library Uploads,https://music.youtube.com/watch?v=-LDKLqiOLZU
subtitle_fallback,2025-09-09T22:13:57.729Z,1757456037,Music Library Uploads,Starting Over Fresh,Watched Starting Over Fresh,Music Library Uploads,https://music.youtube.com/watch?v=jf6j9lKwDc8
subtitle_fallback,2025-09-09T22:10:27.265Z,1757455827,Music Library Uploads,What I've Let Go,Watched What I've Let Go,Music Library Uploads,https://music.youtube.com/watch?v=cSoOom_Imxc
title_split,2025-09-09T04:01:31.414Z,1757390491,Dua Lipa,New Rules (Rock Cover),Watched Dua Lipa - New Rules (Rock Cover),Alex Melton,https://music.youtube.com/watch?v=e5n84PuH0wI
title_split,2025-09-09T03:52:27.246Z,1757389947,Dua Lipa,New Rules (Rock Cover),Watched Dua Lipa - New Rules (Rock Cover),Alex Melton,https://music.youtube.com/watch?v=e5n84PuH0wI
subtitle_fallback,2025-09-09T03:44:36.171Z,1757389476,Alex Melton,If Coldplay's 'Yellow' Was An Emo Anthem,Watched If Coldplay's 'Yellow' Was An Emo Anthem,Alex Melton,https://music.youtube.com/watch?v=fv7HdsifMn0
title_split,2025-09-09T03:40:22.015Z,1757389222,Shania,You're Still The One (Pop Punk/Emo Cover),Watched Shania - You're Still The One (Pop Punk/Emo Cover),Alex Melton,https://music.youtube.com/watch?v=c3hyGK-XPZI
subtitle_fallback,2025-09-09T02:21:06.613Z,1757384466,Alex Melton,If Coldplay's 'Fix You' Was An Emo Anthem,Watched If Coldplay's 'Fix You' Was An Emo Anthem,Alex Melton,https://music.youtube.com/watch?v=b88BkR73MdI
title_split,2025-09-07T19:28:32.565Z,1757273312,American Football,Never Meant [OFFICIAL MUSIC VIDEO],Watched American Football - Never Meant [OFFICIAL MUSIC VIDEO],Polyvinyl Records,https://music.youtube.com/watch?v=_NfnXdXpjL0
title_split,2025-09-07T19:28:31.283Z,1757273311,American Football,The Summer Ends (Remastered 2024) [OFFICIAL AUDIO],Watched American Football - The Summer Ends (Remastered 2024) [OFFICIAL AUDIO],American Football,https://music.youtube.com/watch?v=hLttGjfErbg
title_split,2025-09-07T19:21:49.577Z,1757272909,For When You Can't Breathe,The Fall (Lyric Video),Watched For When You Can't Breathe - The Fall (Lyric Video),For When You Can't Breathe,https://music.youtube.com/watch?v=yIYnMXscGJI
title_split,2025-09-07T19:16:09.436Z,1757272569,Taylor Swift,"""Enchanted"" (Cover by For When You Can't Breathe x Lil Used)","Watched Taylor Swift - ""Enchanted"" (Cover by For When You Can't Breathe x Lil Used)",For When You Can't Breathe,https://music.youtube.com/watch?v=tvCjhggkjXM
title_split,2025-09-07T19:16:01.475Z,1757272561,Justin Bieber,"""Beauty and a Beat"" but it's Midwest Emo","Watched Justin Bieber - ""Beauty and a Beat"" but it's Midwest Emo",For When You Can't Breathe,https://music.youtube.com/watch?v=owkJFc4SI8s
title_split,2025-09-07T19:15:58.004Z,1757272558,For When You Can't Breathe,I Can't Get By (Lyric Video),Watched For When You Can't Breathe - I Can't Get By (Lyric Video),For When You Can't Breathe,https://music.youtube.com/watch?v=e54UBk4Gqck
subtitle_fallback,2025-09-07T19:12:28.025Z,1757272348,For When You Can't Breathe,"""Somebody That I Used To Know"" But It's Midwest Emo","Watched ""Somebody That I Used To Know"" But It's Midwest Emo",For When You Can't Breathe,https://music.youtube.com/watch?v=u5MhrF8tVEc
title_split,2025-09-07T19:12:27.370Z,1757272347,For When You Can't Breathe,Watching Over the Garden Wall With You (Lyric Video),Watched For When You Can't Breathe - Watching Over the Garden Wall With You (Lyric Video),For When You Can't Breathe,https://music.youtube.com/watch?v=PkDnmc-oELo
title_split,2025-09-07T19:08:18.167Z,1757272098,For When You Can't Breathe,Jamie All Over (Mayday Parade Cover),Watched For When You Can't Breathe - Jamie All Over (Mayday Parade Cover),For When You Can't Breathe,https://music.youtube.com/watch?v=nk8iVyqBzBU
subtitle_fallback,2025-09-07T06:06:29.725Z,1757225189,For When You Can't Breathe,songs that remind me of you | a midwest emo/emo revival mixtape,Watched songs that remind me of you | a midwest emo/emo revival mixtape,For When You Can't Breathe,https://music.youtube.com/watch?v=fzEAAd4lYSc
subtitle_fallback,2025-09-06T20:39:14.403Z,1757191154,For When You Can't Breathe,songs that remind me of you | a midwest emo/emo revival mixtape,Watched songs that remind me of you | a midwest emo/emo revival mixtape,For When You Can't Breathe,https://music.youtube.com/watch?v=fzEAAd4lYSc
title_split,2025-08-30T03:45:07.193Z,1756525507,Hayley Williams,Glum (Official Video),Watched Hayley Williams - Glum (Official Video),HayleyWilliamsVEVO,https://music.youtube.com/watch?v=iP3w2GvHNtw
title_split,2025-08-30T03:42:45.931Z,1756525365,Hayley Williams,Ice In My OJ (Official Visualizer),Watched Hayley Williams - Ice In My OJ (Official Visualizer),HayleyWilliamsVEVO,https://music.youtube.com/watch?v=9mdX3OIuJrg
title_split,2025-08-26T02:30:20.040Z,1756175420,BAD OMENS,Glass Houses (Official Music Video),Watched BAD OMENS - Glass Houses (Official Music Video),SUMERIAN,https://music.youtube.com/watch?v=08SWNL0e5Z4
title_split,2025-08-20T03:09:17.826Z,1755659357,NEONI,Catatonic (Music Video),Watched NEONI - Catatonic (Music Video),Neoni,https://music.youtube.com/watch?v=may_rdW4zDA
title_split,2025-08-19T21:13:50.313Z,1755638030,Sleep Token,TNDNBTG x Euclid x Infinite Baths x Dark Signs x Look to Windward (Goobsie Mashup),Watched Sleep Token - TNDNBTG x Euclid x Infinite Baths x Dark Signs x Look to Windward (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=W5sgdp_Q-1I
title_split,2025-08-19T21:09:42.471Z,1755637782,Sleep Token vs Rumi & Jinu,Gethsemane x Free (Goobsie Mashup),Watched Sleep Token vs Rumi & Jinu - Gethsemane x Free (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=frJ_GJvxg9g
title_split,2025-08-19T21:04:00.693Z,1755637440,Sleep Token,Emergence x Rain (Goobsie Mashup) [Updated],Watched Sleep Token - Emergence x Rain (Goobsie Mashup) [Updated],Goobsie,https://music.youtube.com/watch?v=m6UT08FFjWU
title_split,2025-08-19T20:59:24.082Z,1755637164,Sleep Token vs Asking Alexandria,Dangerous x Under Denver (Goobsie Mashup),Watched Sleep Token vs Asking Alexandria - Dangerous x Under Denver (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=n_iUT2ORNSM
title_split,2025-08-19T20:52:58.101Z,1755636778,Sleep Token,Thread The Needle x Telomeres (Goobsie Mashup),Watched Sleep Token -  Thread The Needle x Telomeres (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=EDfPKFiKOAc
title_split,2025-08-19T20:49:41.429Z,1755636581,Billie Eilish vs Sleep Token,When The Party's Over x When The Party's Over (Goobsie Mashup),Watched Billie Eilish vs Sleep Token - When The Party's Over x When The Party's Over (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=YEsHGWhI0y4
title_split,2025-08-19T20:40:14.274Z,1755636014,TNDNBTG x Euclid x Infinite Baths x Dark Signs x Look to Windward (Goobsie Mashup),INSTRUMENTAL,Watched TNDNBTG x Euclid x Infinite Baths x Dark Signs x Look to Windward (Goobsie Mashup) - INSTRUMENTAL,Goobsie,https://music.youtube.com/watch?v=Fc-gIs6MvOI
title_split,2025-08-19T19:51:53.066Z,1755633113,Sleep Token vs Michael Salvatori,The Apparition x Deep Stone Lullaby (Goobsie Mashup),Watched Sleep Token vs Michael Salvatori - The Apparition x Deep Stone Lullaby (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=IlnjWyArtGQ
subtitle_fallback,2025-08-17T19:50:23.975Z,1755460223,BeingAsAnOcean,"""Mediocre Shakespeare"" by Being As An Ocean","Watched ""Mediocre Shakespeare"" by Being As An Ocean",BeingAsAnOcean,https://music.youtube.com/watch?v=_T-3sBD7fRM
title_split,2025-08-17T18:53:14.928Z,1755456794,Being As An Ocean,"""Nothing, Save The Power They're Given"" (Official Video)","Watched Being As An Ocean - ""Nothing, Save The Power They're Given"" (Official Video)",BeingAsAnOcean,https://music.youtube.com/watch?v=Pf-vDgFN30c
title_split,2025-08-11T02:14:20.449Z,1754878460,Ride,Vapour Trail,Watched Ride - Vapour Trail,RideOfficial,https://music.youtube.com/watch?v=dRQwGc4qBk0
subtitle_fallback,2025-08-11T02:07:54.717Z,1754878074,my bloody valentine,my bloody valentine – only shallow (official video),Watched my bloody valentine – only shallow (official video),my bloody valentine,https://music.youtube.com/watch?v=nwfCoKNI5hs
title_split,2025-08-08T10:53:57.958Z,1754650437,Sleep Token vs Beethoven,The Offering x Moonlight Sonata (Goobsie Mashup),Watched Sleep Token vs Beethoven - The Offering x Moonlight Sonata (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=Fq1cvIdyv6M
title_split,2025-08-08T04:24:20.238Z,1754627060,Sleep Token,Emergence x Rain (Goobsie Mashup),Watched Sleep Token - Emergence x Rain (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=5REgNdfw2gg
title_split,2025-08-08T04:19:37.281Z,1754626777,Sleep Token vs Chase Atlantic,The Summoning x Heaven and Back (Goobsie Mashup),Watched Sleep Token vs Chase Atlantic - The Summoning x Heaven and Back (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=SRVBRl4C4zE
title_split,2025-08-08T04:15:00.057Z,1754626500,Sleep Token vs Borgeous,Levitate x Ruin LA (Goobsie Mashup),Watched Sleep Token vs Borgeous - Levitate x Ruin LA (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=StV24hObMQM
title_split,2025-08-08T04:10:07.527Z,1754626207,Sleep Token vs Bastille & Audien,Euclid x Pompeii (Goobsie Mashup),Watched Sleep Token vs Bastille & Audien - Euclid x Pompeii (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=69D8zzImi6o
subtitle_fallback,2025-08-08T04:06:15.741Z,1754625975,Goobsie,Falling in Reverse vs Sleep Token vs Dal Av & Jackson Rose (Goobsie Mashup),Watched Falling in Reverse vs Sleep Token vs Dal Av & Jackson Rose (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=ej5Gilz-qXo
title_split,2025-08-08T04:01:24.793Z,1754625684,Sleep Token,Caramel vs The Love You Want (Goobsie Mashup),Watched Sleep Token - Caramel vs The Love You Want (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=uOAaY6a6qNA
title_split,2025-08-08T03:55:47.422Z,1754625347,Sleep Token,Caramel x Say That You Will x TNDNBTG x The Love You Want (Goobsie Mashup),Watched Sleep Token - Caramel x Say That You Will x TNDNBTG x The Love You Want (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=18m7UOanQoU
title_split,2025-08-08T03:51:11.464Z,1754625071,Sleep Token,Damocles vs Are You Really Okay (Goobsie Mashup),Watched Sleep Token - Damocles vs Are You Really Okay (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=RKj8Vls6B3Y
title_split,2025-08-08T03:46:46.438Z,1754624806,Sleep Token,Damocles vs Alkaline (Goobsie Mashup),Watched Sleep Token - Damocles vs Alkaline (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=yLle6hTBH5c
title_split,2025-08-08T03:42:14.309Z,1754624534,Sleep Token vs Bad Omens vs Dayseeker,Descending x TDOPOM x Pale Moonlight (Goobsie Mashup),Watched Sleep Token vs Bad Omens vs Dayseeker - Descending x TDOPOM x Pale Moonlight (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=ConZu__6hzU
title_split,2025-08-08T03:37:51.287Z,1754624271,Sleep Token,Calcutta x Drag Me Under x Distraction x Hypnosis x Atlantic (Goobsie Mashup),Watched Sleep Token - Calcutta x Drag Me Under x Distraction x Hypnosis x Atlantic (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=N5OMGHMezck
title_split,2025-08-08T03:32:16.030Z,1754623936,Sleep Token vs Gunship,Emergence x Maximum Black (Goobsie Mashup),Watched Sleep Token vs Gunship - Emergence x Maximum Black (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=zU_E0kxVwy4
title_split,2025-08-08T03:25:20.292Z,1754623520,Sleep Token,Infinite Baths x Blood Sport x TNDNBTG x WTBB x Euclid (Goobsie Mashup),Watched Sleep Token - Infinite Baths x Blood Sport x TNDNBTG x WTBB x Euclid (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=_-T6ngkq-y8
title_split,2025-08-08T03:21:11.860Z,1754623271,Sleep Token,Even in Arcadia x Gethsemane (Goobsie Mashup),Watched Sleep Token - Even in Arcadia x Gethsemane (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=Ad-iPlwa9sY
title_split,2025-08-08T03:16:04.651Z,1754622964,Sleep Token,Vore x Dangerous (Goobsie Mashup),Watched Sleep Token - Vore x Dangerous (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=9h_tYBYfk00
title_split,2025-08-08T03:09:19.034Z,1754622559,Sleep Token,Euclid x Gethsemane (Goobsie Mashup),Watched Sleep Token - Euclid x Gethsemane (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=0slvBE_nit0
title_split,2025-08-08T02:58:14.928Z,1754621894,Sleep Token,Infinite Baths x Look to Windward (Goobsie Edit),Watched Sleep Token - Infinite Baths x Look to Windward (Goobsie Edit),Goobsie,https://music.youtube.com/watch?v=u4LHlbvbLUI
title_split,2025-08-08T02:52:26.775Z,1754621546,Sleep Token,Mine x Provider (Goobsie Mashup),Watched Sleep Token - Mine x Provider (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=KwqQBPmqLeg
title_split,2025-08-08T02:48:22.366Z,1754621302,Sleep Token,Past Self x Give (Goobsie Mashup),Watched Sleep Token - Past Self x Give (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=uGfDm7_WhBA
title_split,2025-08-08T02:43:43.499Z,1754621023,Sleep Token,Damocles x Fall for Me (Goobsie Mashup),Watched Sleep Token -  Damocles x Fall for Me (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=di1JMn1dicU
title_split,2025-08-08T02:40:46.514Z,1754620846,Sleep Token vs Galleons,Past Self x DeLorean (Goobsie Mashup),Watched Sleep Token vs Galleons - Past Self x DeLorean (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=4xzE4D4uQrg
title_split,2025-08-08T02:36:04.892Z,1754620564,Sleep Token vs Martin O'Donnell,Emergence x Never Forget (Goobsie Mashup),Watched Sleep Token vs Martin O'Donnell - Emergence x Never Forget (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=rY3-MMt7CkQ
title_split,2025-08-08T02:33:11.240Z,1754620391,Sleep Token vs Martin O'Donnell,Emergence x Difference For Darkness (Goobsie Mashup),Watched Sleep Token vs Martin O'Donnell - Emergence x Difference For Darkness (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=h0Fp8cFNkTc
title_split,2025-08-08T02:28:28.602Z,1754620108,Sleep Token vs Christina Perri,Look to Windward x A Thousand Years x Mine (Goobsie Mashup),Watched Sleep Token vs Christina Perri - Look to Windward x A Thousand Years x Mine (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=61uqdPzcX7A
title_split,2025-08-08T02:24:48.748Z,1754619888,Sleep Token vs Saja Boys,Caramel x Your Idol (Goobsie Mashup),Watched Sleep Token vs Saja Boys - Caramel x Your Idol (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=NyZLSrjv-gM
title_split,2025-08-08T02:19:50.591Z,1754619590,Sleep Token vs GUNSHIP,Provider x Fly For Your Life (Goobsie Mashup),Watched Sleep Token vs GUNSHIP - Provider x Fly For Your Life (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=pVMO1R_xzLw
title_split,2025-08-08T02:16:35.603Z,1754619395,Sleep Token vs HUNTR/X (Huntrix),Emergence x Golden (Goobsie Mashup),Watched Sleep Token vs HUNTR/X (Huntrix) - Emergence x Golden (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=R0_9zypnPJA
title_split,2025-08-08T02:11:25.637Z,1754619085,Sleep Token vs Dayseeker,Emergence x Creature In The Black Night (Goobsie Mashup),Watched Sleep Token vs Dayseeker - Emergence x Creature In The Black Night (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=07wcFC1ifVE
title_split,2025-08-08T02:02:03.324Z,1754618523,Sleep Token,TNDNBTG x Euclid x Infinite Baths x Dark Signs x Look to Windward (Goobsie Mashup),Watched Sleep Token - TNDNBTG x Euclid x Infinite Baths x Dark Signs x Look to Windward (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=W5sgdp_Q-1I
title_split,2025-08-08T01:57:55.446Z,1754618275,Sleep Token vs Rumi & Jinu,Gethsemane x Free (Goobsie Mashup),Watched Sleep Token vs Rumi & Jinu - Gethsemane x Free (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=frJ_GJvxg9g
title_split,2025-08-08T01:52:13.647Z,1754617933,Sleep Token,Emergence x Rain (Goobsie Mashup) [Updated],Watched Sleep Token - Emergence x Rain (Goobsie Mashup) [Updated],Goobsie,https://music.youtube.com/watch?v=m6UT08FFjWU
title_split,2025-08-08T01:47:37.050Z,1754617657,Sleep Token vs Asking Alexandria,Dangerous x Under Denver (Goobsie Mashup),Watched Sleep Token vs Asking Alexandria - Dangerous x Under Denver (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=n_iUT2ORNSM
title_split,2025-08-08T01:41:11.077Z,1754617271,Sleep Token,Thread The Needle x Telomeres (Goobsie Mashup),Watched Sleep Token -  Thread The Needle x Telomeres (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=EDfPKFiKOAc
title_split,2025-08-08T01:37:53.716Z,1754617073,Billie Eilish vs Sleep Token,When The Party's Over x When The Party's Over (Goobsie Mashup),Watched Billie Eilish vs Sleep Token - When The Party's Over x When The Party's Over (Goobsie Mashup),Goobsie,https://music.youtube.com/watch?v=YEsHGWhI0y4
subtitle_fallback,2025-08-03T16:34:58.649Z,1754238898,yvette young,magic hour  [emo/ambient bedtime soundbath for Hatch],Watched magic hour  [emo/ambient bedtime soundbath for Hatch],yvette young,https://music.youtube.com/watch?v=pca5ZAgiVRY
title_split,2025-08-03T06:16:11.836Z,1754201771,Yvette Young,outta sight outta mind (Official Music Video),Watched Yvette Young - outta sight outta mind (Official Music Video),yvette young,https://music.youtube.com/watch?v=0bvbYiPgW3c
subtitle_fallback,2025-08-03T06:16:07.429Z,1754201767,yvette young,parachute [acoustic version],Watched parachute [acoustic version],yvette young,https://music.youtube.com/watch?v=TET5fDHrsTA
title_split,2025-08-03T06:13:26.967Z,1754201606,yy,outta sight outta mind [stripped down session],Watched yy - outta sight outta mind [stripped down session],yvette young,https://music.youtube.com/watch?v=4zoCiofHxi8
title_split,2025-07-28T02:13:24.193Z,1753668804,Greywind,Forest Ablaze,Watched Greywind - Forest Ablaze,GreywindVEVO,https://music.youtube.com/watch?v=779hUlEt6H0
title_split,2025-07-28T02:10:47.219Z,1753668647,Greywind,Afterthoughts (Official Music Video),Watched Greywind - Afterthoughts (Official Music Video),Greywind,https://music.youtube.com/watch?v=xvqo1w06_zg
title_split,2025-07-16T22:27:18.671Z,1752704838,Good Terms,Old Friend,Watched Good Terms - Old Friend,Radial by The Orchard,https://music.youtube.com/watch?v=fVdhZw6_idM
subtitle_fallback,2025-07-16T15:05:35.124Z,1752678335,Zero Smoke,Nintendo & Friends ● 2021 Lofi Hip Hop Mix,Watched Nintendo & Friends ● 2021 Lofi Hip Hop Mix,Zero Smoke,https://music.youtube.com/watch?v=IPLfnQF2pvg
subtitle_fallback,2025-07-03T07:29:39.718Z,1751527779,Intervals,INTERVALS | LUNA[R]TIC (Official Audio),Watched INTERVALS | LUNA[R]TIC (Official Audio),Intervals,https://music.youtube.com/watch?v=fyZhbWey7Po
title_split,2025-07-03T06:08:04.644Z,1751522884,Plini,Cascade (Audio),Watched Plini - Cascade (Audio),Plini,https://music.youtube.com/watch?v=7m5XvO0Y2-Y
subtitle_fallback,2025-07-03T03:52:19.862Z,1751514739,riserecords,Dance Gavin Dance -Evaporate (Tree City Sessions 2),Watched Dance Gavin Dance -Evaporate (Tree City Sessions 2),riserecords,https://music.youtube.com/watch?v=MmzxHPfdf2M
title_split,2025-07-02T03:13:42.906Z,1751426022,Robert Smith,Yesterday's Gone,Watched Robert Smith - Yesterday's Gone,agaq,https://music.youtube.com/watch?v=L5CW7dwdL9M
